ID,YEAR,OTHIC,MSICBD,CICBD,OTHICBD,FCOUNTY
6442035,2018,,18,40,0,26047
6442060,2018,,0,0,0,26063
6442120,2018,,,,,26125
6442140,2018,,22,8,0,26125
6442148,2018,Step-down,10,0,16,26125
6442155,2018,,8,0,0,26147
6442160,2018,,39,12,0,26147
6442180,2018,,0,0,0,26133
6442198,2018,,18,8,0,26125
6442200,2018,,10,0,0,26125
6442245,2018,Neurosurgery ICU,92,20,20,26125
6442250,2018,,0,0,0,26145
6442290,2018,Neuro,22,7,10,26145
6442295,2018,,0,0,0,26145
6442297,2018,,0,0,0,26147
6442305,2018,,0,0,0,26097
6442310,2018,,2,0,0,26037
6442327,2018,,,,,26151
6442330,2018,,6,0,0,26033
6442350,2018,,0,0,0,26127
6442353,2018,,,,,26117
6442360,2018,,8,0,0,26159
6442390,2018,,4,0,0,26149
6442395,2018,,,,,26069
6442400,2018,,0,0,0,26091
6442410,2018,,4,0,0,26149
6442420,2018,,16,0,0,26163
6442455,2018,,28,0,0,26163
6442463,2018,,46,10,0,26125
6442475,2018,,,,,26099
6442485,2018,,0,0,0,26021
6442510,2018,,0,10,0,26129
6442520,2018,,18,0,0,26163
6442560,2018,,7,0,0,26139
6449005,2018,,0,0,0,26161
6450002,2018,,0,0,4,55129
6450003,2018,,0,0,0,55009
6450008,2018,,10,0,0,55071
6450015,2018,,,,,55105
6450016,2018,,0,0,0,55079
6450017,2018,Neuro,57,54,27,55079
6450019,2018,,0,0,12,55059
6450021,2018,,0,0,24,55009
6450022,2018,,0,0,24,55079
6450023,2018,,0,0,0,55079
6450024,2018,,0,0,0,55133
6450026,2018,,0,0,0,55079
6450028,2018,,0,0,0,55139
6450029,2018,,0,0,0,55089
6450030,2018,,0,0,0,55035
6450032,2018,,0,0,8,55139
6450035,2018,,0,0,2,55095
6450036,2018,,0,0,7,55073
6450037,2018,,0,0,0,55083
6450038,2018,,2,0,0,55127
6450039,2018,,0,0,0,55101
6450040,2018,,2,0,0,55067
6450041,2018,,0,0,0,55025
6450045,2018,,0,0,22,55087
6450060,2018,,0,0,30,55087
6450078,2018,,0,0,0,55003
6450100,2018,,0,0,0,55109
6450110,2018,,6,0,0,55111
6450120,2018,,0,0,0,55005
6450135,2018,,0,0,6,55027
6450160,2018,,0,4,8,55105
6450170,2018,,0,0,5,55047
6450175,2018,,0,0,14,55133
6450180,2018,,0,0,0,55053
6450185,2018,,0,0,0,55017
6450195,2018,,0,0,0,55043
6450200,2018,,0,0,10,55101
6450215,2018,,0,0,0,55015
6450235,2018,,0,0,0,55043
6450238,2018,,0,0,0,55079
6450239,2018,,0,0,14,55089
6450240,2018,,0,0,6,55017
6450242,2018,,0,0,0,55133
6450243,2018,,0,0,8,55079
6450244,2018,,0,0,36,55079
6450250,2018,,0,0,4,55021
6450261,2018,,0,0,0,55005
6450265,2018,,0,0,0,55065
6450280,2018,,0,0,3,55049
6450295,2018,,0,0,0,55091
6450300,2018,,0,0,0,55125
6450310,2018,,0,0,18,55035
6450330,2018,,0,0,22,55035
6450340,2018,,0,0,0,55105
6450360,2018,,0,0,12,55127
6450380,2018,,0,0,8,55039
6450390,2018,,0,0,4,55055
6450405,2018,,0,0,0,55001
6450410,2018,,0,0,0,55013
6450420,2018,,0,17,0,55009
6450423,2018,,4,0,0,55105
6450440,2018,,0,0,8,55009
6450450,2018,,20,4,0,55009
6450470,2018,,0,0,6,55131
6450485,2018,,0,0,0,55113
6450501,2018,,0,0,0,55025
6450505,2018,,0,0,0,55123
6450515,2018,,0,0,0,55109
6450610,2018,,0,0,31,55059
6450680,2018,,0,0,24,55063
6450690,2018,,14,0,0,55063
6450700,2018,,0,0,0,55107
6450745,2018,,0,0,0,55043
6450775,2018,IMCU,7,38,12,55025
6450785,2018,,0,0,0,55025
6450810,2018,,27,0,0,55025
6450820,2018,Neuro ICU,31,7,18,55025
6450825,2018,,,,,55025
6450850,2018,,10,0,0,55075
6450860,2018,,20,0,0,55141
6450865,2018,,0,0,12,55079
6450870,2018,,0,0,0,55141
6450880,2018,,0,0,0,55057
6450892,2018,,0,0,3,55119
6450905,2018,,0,0,15,55133
6450935,2018,,0,0,0,55033
6450940,2018,,0,0,0,55069
6451030,2018,HOT Unit,0,0,15,55079
6451100,2018,,0,0,10,55133
6451130,2018,,0,0,0,55079
6451145,2018,,0,0,20,55079
6451280,2018,,0,0,6,55045
6451290,2018,,0,0,14,55139
6451300,2018,,0,0,0,55019
6451320,2018,,0,0,0,55135
6451330,2018,,3,0,0,55109
6451335,2018,,0,0,11,55133
6451340,2018,,0,0,0,55133
6451370,2018,,0,0,0,55083
6451390,2018,,1,0,0,55095
6451410,2018,,0,0,12,55139
6451414,2018,,0,0,0,55121
6451430,2018,,0,0,3,55099
6451490,2018,,1,0,0,55021
6451500,2018,,0,0,28,55089
6451515,2018,,0,0,0,55023
6451525,2018,,0,0,0,55111
6451580,2018,,0,0,23,55101
6451600,2018,,0,0,4,55111
6451615,2018,,0,0,20,55085
6451630,2018,,5,0,0,55005
6451660,2018,,3,0,0,55103
6451670,2018,,0,0,3,55039
6451675,2018,,0,0,0,55093
6451695,2018,,2,0,0,55095
6451710,2018,,0,0,0,55115
6451720,2018,,0,0,7,55117
6451740,2018,,0,0,6,55117
6451790,2018,,0,0,0,55081
6451795,2018,,0,0,0,55129
6451800,2018,,0,0,0,55017
6451830,2018,,0,0,0,55097
6451840,2018,,4,0,0,55025
6451850,2018,,0,0,4,55029
6451891,2018,,0,0,0,55031
6451895,2018,,0,0,0,55081
6451900,2018,,,,,55081
6451910,2018,,0,0,0,55069
6451920,2018,,0,0,6,55071
6451960,2018,,0,0,0,55123
6451995,2018,,0,0,4,55027
6452011,2018,,0,0,0,55133
6452020,2018,,0,0,24,55133
6452035,2018,,0,0,4,55135
6452055,2018,,3,0,0,55027
6452075,2018,,0,0,0,55073
6452085,2018,,16,8,0,55073
6452115,2018,"Transplant ICU, NICU",45,20,40,55079
6452120,2018,,0,0,0,55079
6452130,2018,,0,0,0,55079
6452165,2018,,16,0,0,55079
6452170,2018,,0,0,6,55131
6452230,2018,,0,0,0,55121
6452250,2018,,0,0,0,55137
6452280,2018,,0,0,0,55139
6452290,2018,,0,0,8,55141
6452300,2018,,,,,55079
6452305,2018,,0,0,10,55125
6459010,2018,,0,0,0,55039
6459015,2018,,0,0,0,55009
6510001,2018,,,,,21093
6510002,2018,,0,0,0,21047
6510003,2018,,19,15,0,21059
6510004,2018,,,,,21067
6510005,2018,,,,,21227
6510006,2018,,,,,21025
6510007,2018,,18,12,0,21227
6510009,2018,,,,,21015
6510010,2018,,,,,21037
6510012,2018,,,,,21227
6510013,2018,,0,0,0,21227
6510014,2018,,0,0,0,21235
6510015,2018,,,,,21067
6510016,2018,,,,,21067
6510017,2018,,,,,21111
6510020,2018,,,,,21111
6510040,2018,,,,,21019
6510042,2018,,12,0,0,21019
6510044,2018,,6,0,0,21121
6510048,2018,,12,0,0,21179
6510049,2018,,0,0,0,21157
6510050,2018,,4,0,0,21151
6510065,2018,,,,,21227
6510073,2018,,,,,21221
6510075,2018,,,,,21001
6510076,2018,,8,0,0,21217
6510081,2018,,,,,21041
6510088,2018,,10,0,0,21235
6510110,2018,TCU,46,8,122,21117
6510120,2018,,18,0,0,21015
6510130,2018,,6,0,0,21097
6510140,2018,,,,,21021
6510165,2018,,10,10,0,21093
6510172,2018,,,,,21069
6510175,2018,,,,,21047
6510184,2018,,14,0,0,21037
6510195,2018,,,,,21073
6510203,2018,,0,0,0,21213
6510230,2018,,7,0,0,21209
6510240,2018,,,,,21009
6510245,2018,,,,,21117
6510255,2018,,,,,21087
6510260,2018,,,,,21177
6510266,2018,,,,,21027
6510275,2018,,7,0,0,21095
6510280,2018,,,,,21167
6510283,2018,Combined ICCU,0,0,4,21183
6510287,2018,,8,8,0,21193
6510320,2018,,12,0,0,21101
6510330,2018,,,,,21047
6510340,2018,,0,0,0,21047
6510350,2018,,0,0,0,21131
6510355,2018,,0,0,0,21065
6510365,2018,,20,18,0,21111
6510373,2018,,7,0,0,21185
6510400,2018,,,,,21155
6510403,2018,,,,,21085
6510405,2018,,0,0,0,21067
6510407,2018,,20,32,0,21067
6510410,2018,,0,0,0,21067
6510415,2018,,,,,21067
6510435,2018,,12,0,0,21067
6510440,2018,,28,22,0,21067
6510443,2018,,0,0,0,21107
6510455,2018,Trauma and BMT,106,32,51,21067
6510470,2018,,,,,21067
6510473,2018,,,,,21045
6510475,2018,,,,,21125
6510477,2018,,6,0,0,21127
6510488,2018,Neuro,63,20,54,21111
6510489,2018,,,,,21111
6510510,2018,Neuro,29,25,10,21111
6510540,2018,,0,0,0,21111
6510550,2018,Stroke,30,10,16,21111
6510570,2018,,,,,21111
6510585,2018,,0,0,0,21111
6510600,2018,,,,,21111
6510620,2018,,24,0,0,21111
6510670,2018,,20,0,0,21107
6510680,2018,,,,,21055
6510685,2018,,,,,21071
6510695,2018,,,,,21083
6510708,2018,,0,0,0,21231
6510710,2018,,6,0,0,21161
6510712,2018,,0,0,0,21071
6510715,2018,,4,3,0,21013
6510717,2018,,,,,21205
6510732,2018,,0,0,0,21225
6510740,2018,,2,2,0,21173
6510745,2018,,,,,21203
6510750,2018,,10,0,0,21035
6510775,2018,,0,0,0,21059
6510810,2018,,,,,21145
6510815,2018,,20,12,0,21145
6510830,2018,,,,,21115
6510834,2018,,4,0,0,21017
6510860,2018,,72,0,0,21195
6510870,2018,,,,,21013
6510873,2018,,,,,21071
6510874,2018,,,,,21033
6510880,2018,,,,,21093
6510900,2018,,8,0,0,21151
6510915,2018,,6,0,0,21141
6510916,2018,,0,0,0,21003
6510920,2018,,0,0,0,21211
6510935,2018,,6,0,0,21195
6510938,2018,,,,,21137
6510940,2018,,,,,21199
6510947,2018,,,,,21171
6510950,2018,,,,,21239
6510960,2018,,0,0,0,21175
6510967,2018,,6,0,0,21133
6510969,2018,,0,0,0,21081
6510970,2018,,,,,21049
6511000,2018,,2,0,0,21207
6519001,2018,,,,,21053
6519020,2018,,,,,21057
6519055,2018,,,,,21099
6519065,2018,,,,,21051
6519070,2018,,,,,21139
6519071,2018,,0,0,0,21145
6520001,2018,,,,,47021
6520002,2018,,,,,47037
6520004,2018,,,,,47189
6520005,2018,,,,,47177
6520007,2018,,,,,47037
6520009,2018,,0,0,0,47179
6520010,2018,,,,,47107
6520011,2018,,,,,47163
6520014,2018,,,,,47157
6520015,2018,,,,,47065
6520016,2018,,14,0,0,47163
6520018,2018,,7,0,0,47157
6520019,2018,,42,20,0,47065
6520020,2018,,34,0,0,47037
6520021,2018,,,,,47037
6520022,2018,,4,0,0,47157
6520023,2018,,0,0,0,47091
6520028,2018,,,,,47149
6520029,2018,Step-down,16,0,16,47157
6520030,2018,,,,,47069
6520031,2018,,,,,47183
6520032,2018,,,,,47037
6520034,2018,,,,,47093
6520035,2018,,0,0,0,47069
6520037,2018,,0,0,0,47157
6520039,2018,,,,,47157
6520040,2018,IMU,27,11,12,47163
6520041,2018,,,,,47163
6520042,2018,,0,0,0,47067
6520043,2018,,,,,47037
6520044,2018,,0,0,0,47037
6520045,2018,,0,0,0,47157
6520046,2018,,24,0,0,47011
6520065,2018,Shock/Trauma,97,16,34,47065
6520066,2018,,0,0,0,47005
6520067,2018,,,,,47159
6520069,2018,,,,,47081
6520095,2018,,,,,47065
6520107,2018,,0,0,0,47065
6520139,2018,,,,,47065
6520169,2018,,,,,47187
6520175,2018,,,,,47125
6520209,2018,,26,0,0,47119
6520212,2018,,,,,47141
6520214,2018,,8,0,0,47167
6520215,2018,,12,0,0,47035
6520225,2018,,,,,47143
6520230,2018,,,,,47043
6520253,2018,,8,0,0,47019
6520254,2018,,14,0,0,47045
6520270,2018,,0,0,0,47171
6520280,2018,,,,,47103
6520294,2018,,,,,47187
6520297,2018,,,,,47165
6520320,2018,,10,0,0,47059
6520340,2018,,6,0,0,47059
6520350,2018,,6,0,0,47145
6520353,2018,,,,,47169
6520405,2018,,0,0,0,47113
6520421,2018,,,,,47089
6520445,2018,,,,,47013
6520447,2018,,,,,47125
6520455,2018,,0,0,0,47141
6520456,2018,,0,0,0,47149
6520466,2018,,30,15,8,47179
6520470,2018,,,,,47163
6520471,2018,,0,0,0,47157
6520481,2018,,,,,47157
6520482,2018,,0,0,0,47187
6520485,2018,,8,0,0,47179
6520506,2018,,,,,47093
6520510,2018,Neuro ICU,8,6,8,47093
6520530,2018,,15,15,0,47093
6520575,2018,,51,24,0,47093
6520576,2018,,,,,47111
6520580,2018,,6,0,0,47013
6520590,2018,,,,,47099
6520625,2018,,0,0,0,47117
6520647,2018,,,,,47077
6520648,2018,,,,,47133
6520649,2018,,,,,47135
6520650,2018,,5,0,0,47105
6520665,2018,,,,,47031
6520668,2018,,6,0,0,47183
6520670,2018,,16,8,0,47009
6520681,2018,,66,30,0,47157
6520690,2018,,0,0,0,47157
6520695,2018,TICU,18,0,22,47157
6520745,2018,,20,0,0,47165
6520770,2018,,,,,47157
6520785,2018,SICU,80,54,36,47157
6520805,2018,,,,,47157
6520812,2018,,37,8,0,47157
6520815,2018,,0,0,0,47157
6520830,2018,,0,0,0,47157
6520885,2018,,3,0,0,47053
6520895,2018,Mixed Intensive Care,0,0,12,47063
6520910,2018,,,,,47179
6520920,2018,,,,,47149
6520935,2018,,,,,47037
6520940,2018,,0,0,0,47037
6521010,2018,,16,0,0,47037
6521020,2018,,,,,47037
6521035,2018,,,,,47037
6521040,2018,,,,,47037
6521060,2018,Trauma,70,27,31,47037
6521072,2018,,,,,47029
6521080,2018,,15,10,0,47001
6521084,2018,,,,,47001
6521095,2018,,9,0,0,47079
6521111,2018,,,,,47039
6521116,2018,,0,0,0,47007
6521135,2018,,3,3,0,47055
6521158,2018,,2,0,0,47073
6521165,2018,,0,0,0,47071
6521170,2018,,8,0,0,47155
6521185,2018,,,,,47051
6521195,2018,,8,0,0,47003
6521207,2018,,,,,47185
6521210,2018,,8,0,0,47147
6521220,2018,,,,,47123
6521222,2018,,5,0,0,47025
6521224,2018,,,,,47031
6521225,2018,,7,0,0,47131
6521230,2018,,,,,47085
6521234,2018,,0,0,0,47181
6521260,2018,,,,,47015
6524010,2018,Neuro,43,28,6,47113
6529045,2018,,,,,47065
6529061,2018,,0,0,0,47083
6529075,2018,,3,0,0,47017
6529160,2018,,,,,47041
6529206,2018,,,,,47119
6529207,2018,,,,,47183
6529208,2018,,,,,47157
6529209,2018,,0,0,0,47151
6530002,2018,,8,0,0,1095
6530005,2018,,,,,1089
6530006,2018,,,,,1097
6530008,2018,,,,,1101
6530009,2018,,,,,1101
6530010,2018,,24,8,0,1117
6530011,2018,,,,,1103
6530012,2018,,,,,1069
6530013,2018,,,,,1073
6530014,2018,,,,,1073
6530015,2018,,,,,1069
6530016,2018,,0,0,0,1055
6530017,2018,,,,,1125
6530019,2018,,0,0,0,1113
6530020,2018,,,,,1125
6530021,2018,,,,,1015
6530022,2018,,,,,1069
6530023,2018,,,,,1125
6530025,2018,,8,0,0,1113
6530030,2018,,0,0,6,1123
6530050,2018,,,,,1039
6530070,2018,,14,4,0,1015
6530073,2018,,,,,1015
6530080,2018,,,,,1027
6530090,2018,,10,0,0,1083
6530100,2018,,,,,1053
6530116,2018,,,,,1003
6530142,2018,,21,0,0,1073
6530160,2018,,,,,1073
6530161,2018,Neurosurgery ICU,32,24,16,1073
6530170,2018,SCTU,0,36,8,1073
6530175,2018,,,,,1073
6530180,2018,,26,20,0,1073
6530200,2018,,,,,1073
6530210,2018,,,,,1041
6530211,2018,,0,0,0,1097
6530212,2018,,,,,1097
6530215,2018,,,,,1117
6530220,2018,,,,,1073
6530260,2018,,37,12,0,1073
6530304,2018,,138,80,0,1073
6530305,2018,,21,8,0,1073
6530308,2018,,12,0,0,1095
6530310,2018,,,,,1053
6530313,2018,,0,0,0,1019
6530314,2018,,0,0,0,1007
6530317,2018,,,,,1129
6530320,2018,,12,0,0,1043
6530323,2018,,,,,1123
6530345,2018,,,,,1091
6530350,2018,,13,5,0,1069
6530373,2018,,,,,1069
6530380,2018,,,,,1051
6530390,2018,,7,0,0,1031
6530394,2018,,,,,1023
6530396,2018,,0,0,0,1003
6530400,2018,,,,,1005
6530401,2018,,,,,1063
6530404,2018,,0,0,0,1089
6530415,2018,,,,,1035
6530417,2018,,,,,1003
6530425,2018,,8,0,0,1057
6530431,2018,,6,0,0,1021
6530440,2018,,30,6,0,1077
6530446,2018,,10,0,0,1003
6530455,2018,,,,,1049
6530460,2018,,40,0,0,1055
6530465,2018,,,,,1055
6530470,2018,,,,,1055
6530475,2018,,,,,1061
6530480,2018,,,,,1065
6530500,2018,,,,,1013
6530505,2018,,,,,1025
6530510,2018,Neuro ICU,67,34,17,1089
6530516,2018,,,,,1093
6530521,2018,,16,0,0,1089
6530530,2018,,,,,1025
6530540,2018,,12,0,0,1127
6530585,2018,,,,,1041
6530597,2018,,,,,1097
6530600,2018,Oncology Unit/Seriously Infectious Disease,16,8,8,1097
6530630,2018,,33,12,0,1097
6530640,2018,,,,,1097
6530650,2018,,,,,1099
6530695,2018,CVICU,12,12,6,1101
6530705,2018,,40,16,0,1101
6530755,2018,,6,0,0,1009
6530760,2018,,20,8,0,1081
6530765,2018,,5,0,0,1039
6530769,2018,,,,,1045
6530772,2018,,6,0,0,1115
6530780,2018,,6,0,0,1001
6530800,2018,,12,0,0,1101
6530805,2018,,0,0,0,1101
6530810,2018,,,,,1059
6530823,2018,,,,,1071
6530860,2018,,10,8,0,1047
6530880,2018,Progressive Care Unit,12,0,10,1033
6530900,2018,,,,,1121
653090A,2018,,,,,1033
6530910,2018,,,,,1121
6530950,2018,,,,,1125
653095A,2018,,,,,1109
6530960,2018,,72,0,0,1125
6530990,2018,,0,0,0,1125
6531013,2018,,,,,1011
6531017,2018,,,,,1051
6531025,2018,,,,,1073
6531027,2018,,4,0,0,1093
6531040,2018,,,,,1119
6531780,2018,,,,,1089
6534001,2018,,,,,1133
6539015,2018,,,,,1107
6539110,2018,,,,,1079
6539120,2018,,0,0,0,1059
6539160,2018,,0,0,0,1111
6540001,2018,,18,0,0,28087
6540002,2018,,0,0,0,28049
6540004,2018,,60,20,0,28049
6540005,2018,,0,0,0,28131
6540006,2018,,0,0,0,28121
6540007,2018,,30,6,0,28049
6540009,2018,,0,0,0,28081
6540010,2018,,0,0,0,28095
6540011,2018,,0,0,0,28075
6540013,2018,,0,0,0,28073
6540014,2018,,0,0,0,28123
6540015,2018,,0,0,0,28019
6540016,2018,,0,0,0,28121
6540019,2018,,22,14,0,28149
6540020,2018,,9,0,0,28095
6540021,2018,,48,0,0,28059
6540022,2018,,0,0,0,28075
6540024,2018,,0,0,0,28149
6540027,2018,,0,0,0,28049
6540029,2018,,0,0,0,28047
6540030,2018,,0,0,0,28041
6540032,2018,,16,0,0,28055
6540036,2018,,0,0,0,28061
6540037,2018,,12,0,0,28045
6540049,2018,,18,0,0,28047
6540060,2018,,,,,28047
6540070,2018,,,,,28047
6540080,2018,,10,0,0,28117
6540100,2018,,7,0,0,28121
6540110,2018,,8,0,0,28085
6540116,2018,,0,0,0,28013
6540120,2018,,7,0,0,28089
6540123,2018,,0,0,0,28079
6540130,2018,,0,0,0,28157
6540135,2018,,0,0,0,28135
6540156,2018,,10,0,0,28027
6540161,2018,,8,0,0,28011
6540165,2018,,0,0,0,28031
6540170,2018,,6,0,0,28091
6540206,2018,,24,0,0,28003
6540210,2018,,0,0,0,28121
6540215,2018,,13,0,0,28067
6540235,2018,,0,0,0,28123
6540280,2018,,8,8,0,28083
6540285,2018,,0,0,0,28047
6540290,2018,,9,0,0,28043
6540295,2018,,13,0,0,28047
6540300,2018,,26,0,0,28047
6540315,2018,,40,8,0,28035
6540320,2018,,12,0,0,28073
6540332,2018,,0,0,0,28029
6540335,2018,,0,0,0,28093
6540340,2018,,0,0,0,28017
6540355,2018,,0,0,0,28133
6540359,2018,,0,0,0,28141
6540365,2018,,13,6,0,28049
6540371,2018,,0,0,0,28049
6540385,2018,,10,0,0,28121
6540390,2018,Neuro,32,16,8,28049
6540410,2018,,,,,28049
6540413,2018,,0,0,0,28151
6540416,2018,,8,0,0,28033
6540420,2018,,0,0,0,28007
6540439,2018,,0,0,0,28047
6540450,2018,,0,0,0,28051
6540455,2018,,0,0,0,28159
6540457,2018,,6,0,0,28039
6540460,2018,,0,0,0,28103
6540470,2018,,0,0,0,28127
6540475,2018,,0,0,0,28113
6540501,2018,,16,12,0,28113
6540505,2018,,0,0,0,28037
6540509,2018,,0,0,0,28127
6540510,2018,,17,12,0,28075
6540515,2018,,0,0,0,28033
6540530,2018,,0,0,0,28075
6540575,2018,,0,0,0,28075
6540580,2018,,22,0,0,28075
6540590,2018,,0,0,0,28075
6540598,2018,,0,0,0,28077
6540607,2018,,8,0,0,28001
6540657,2018,,8,0,0,28145
6540693,2018,,48,0,0,28071
6540710,2018,,,,,28099
6540730,2018,,6,0,0,28109
6540740,2018,,0,0,0,28115
6540752,2018,,0,0,0,28065
6540753,2018,,0,0,0,28021
6540754,2018,,0,0,0,28023
6540755,2018,,0,0,0,28139
6540775,2018,,0,0,0,28133
6540785,2018,,6,0,0,28105
6540790,2018,,,,,28137
6540810,2018,,50,0,0,28081
6540825,2018,,0,0,0,28147
6540840,2018,,0,0,0,28099
6540891,2018,,0,0,0,28161
6540905,2018,,6,0,0,28025
654090A,2018,,6,0,0,28153
6540920,2018,,0,0,0,28097
6540930,2018,,0,0,0,28163
6540950,2018,SDU,22,36,27,28033
6549001,2018,,6,0,0,28107
6549030,2018,,0,0,0,28063
6549040,2018,,0,0,0,28155
6549165,2018,,0,0,0,28099
6549170,2018,,0,0,0,28109
6549175,2018,,0,0,0,28111
6549180,2018,,0,0,0,28125
6549241,2018,,0,0,0,28069
6549242,2018,,0,0,0,28129
6610001,2018,,,,,27053
6610004,2018,"Containment Unit, Stabliization Unit",46,28,4,27053
6610005,2018,,6,0,0,27025
6610009,2018,,18,0,0,27163
6610010,2018,,,,,27107
6610023,2018,,,,,27041
6610024,2018,,,,,27171
6610025,2018,,,,,27109
6610027,2018,,,,,27035
6610035,2018,,,,,27001
6610040,2018,,12,0,0,27047
6610044,2018,,8,0,0,27041
6610080,2018,,,,,27003
6610085,2018,,35,97,0,27003
6610087,2018,,,,,27151
6610095,2018,,0,0,0,27143
6610097,2018,,0,0,0,27137
6610105,2018,,0,0,0,27029
6610112,2018,,,,,27077
6610120,2018,,10,12,0,27007
6610130,2018,,2,0,0,27151
6610150,2018,,0,0,0,27061
6610152,2018,,16,0,0,27053
6610169,2018,,4,0,0,27043
6610180,2018,,10,0,0,27035
6610190,2018,,0,0,0,27167
6610200,2018,,0,0,0,27171
6610236,2018,,,,,27007
6610240,2018,,0,0,0,27059
6610247,2018,,2,0,0,27173
6610251,2018,,0,0,0,27049
6610260,2018,,,,,27021
6610277,2018,,4,0,0,27017
6610315,2018,,,,,27137
6610320,2018,,,,,27119
6610349,2018,,4,0,0,27035
6610355,2018,,0,0,0,27073
6610365,2018,,2,0,0,27061
6610380,2018,,8,0,0,27005
6610390,2018,,6,0,0,27137
6610400,2018,,25,0,0,27137
6610410,2018,Neurosurgery ICU,20,9,10,27137
6610412,2018,,0,0,0,27051
6610413,2018,,0,0,0,27137
6610440,2018,,0,0,0,27091
6610442,2018,,,,,27067
6610443,2018,,,,,27053
6610449,2018,,0,25,10,27053
6610451,2018,Neuro,97,48,20,27109
6610455,2018,,,,,27131
6610473,2018,,0,0,0,27113
6610490,2018,,,,,27111
6610500,2018,,,,,27111
6610520,2018,,2,0,0,27119
6610530,2018,,0,0,0,27085
6610540,2018,,0,2,0,27121
6610550,2018,,0,0,0,27011
6610552,2018,,0,0,0,27031
6610560,2018,,4,0,0,27061
6610570,2018,,,,,27173
6610590,2018,,,,,27069
6610615,2018,,0,0,0,27037
6610620,2018,,1,1,0,27081
6610640,2018,,4,0,0,27137
6610650,2018,,,,,27085
6610655,2018,,,,,27071
6610660,2018,,0,0,0,27063
6610670,2018,,0,0,0,27157
6610687,2018,,0,0,0,27079
6610690,2018,,,,,27093
6610700,2018,,,,,27097
6610720,2018,,,,,27153
6610730,2018,,0,0,0,27133
6610740,2018,,0,0,0,27165
6610750,2018,,,,,27073
6610757,2018,,,,,27087
6610760,2018,,15,0,0,27013
6610795,2018,,2,2,0,27083
6610810,2018,,0,0,0,27145
6610815,2018,Neuro ICU,18,32,12,27053
6610820,2018,,20,0,0,27123
6610840,2018,,22,20,0,27053
6610885,2018,,12,0,0,27037
6610910,2018,,,,,27053
6610918,2018,,23,12,0,27053
6610950,2018,,44,0,0,27053
6611080,2018,,,,,27053
6611130,2018,,,,,27023
6611135,2018,,,,,27171
6611148,2018,,2,0,0,27017
6611170,2018,,3,0,0,27065
6611190,2018,,4,0,0,27149
6611215,2018,,0,0,0,27139
6611229,2018,,4,0,0,27015
6611260,2018,,4,0,0,27131
6611275,2018,,0,4,0,27129
6611277,2018,,0,0,0,27095
6611280,2018,,,,,27011
6611300,2018,,0,0,0,27147
6611315,2018,,5,0,0,27057
6611325,2018,,0,0,0,27145
6611340,2018,,0,0,0,27111
6611360,2018,,0,0,0,27117
6611385,2018,,4,0,0,27095
6611400,2018,,,,,27007
6611430,2018,,4,0,0,27049
6611440,2018,,0,0,0,27127
6611455,2018,Trauma-Neuro,26,11,16,27053
6611481,2018,,0,0,0,27109
6611510,2018,,0,0,0,27135
6611540,2018,,41,36,0,27145
6611550,2018,,0,0,0,27145
6611565,2018,,0,0,0,27165
6611570,2018,,34,12,0,27123
6611580,2018,,0,0,0,27123
6611585,2018,Neuro,21,23,14,27123
6611620,2018,,0,0,0,27123
6611670,2018,,12,12,0,27123
6611730,2018,,0,0,0,27103
6611742,2018,,0,0,0,27115
6611750,2018,,,,,27145
6611770,2018,,0,0,0,27139
6611780,2018,,4,0,0,27101
6611790,2018,,,,,27015
6611800,2018,,0,0,0,27015
6611812,2018,,3,0,0,27153
6611840,2018,,13,0,0,27163
6611860,2018,,0,0,0,27113
6611901,2018,,0,0,0,27083
6611915,2018,,,,,27075
6611920,2018,,0,0,0,27081
6611930,2018,,6,0,0,27137
6611950,2018,,0,0,0,27157
6611965,2018,,8,0,0,27019
6611980,2018,,1,1,0,27159
6612000,2018,,,,,27089
6612020,2018,,0,0,0,27161
6612038,2018,,0,0,0,27033
6612039,2018,,0,0,0,27155
6612050,2018,,8,0,0,27067
6612070,2018,,0,0,0,27033
6612090,2018,,8,0,0,27169
6612110,2018,,7,0,0,27105
6620002,2018,,18,0,0,19033
6620003,2018,,44,16,0,19153
6620004,2018,,10,26,0,19163
6620005,2018,,5,0,0,19153
6620006,2018,,0,0,0,19163
6620019,2018,,0,0,0,19135
6620035,2018,,1,0,0,19109
6620055,2018,,7,7,0,19169
6620070,2018,,0,0,0,19105
6620080,2018,,4,0,0,19029
6620082,2018,,0,0,0,19009
6620096,2018,,0,0,0,19197
6620097,2018,,0,0,0,19051
6620100,2018,,0,0,0,19015
6620101,2018,,0,0,0,19081
6620115,2018,,10,0,0,19057
6620150,2018,,6,0,0,19027
6620160,2018,,5,0,0,19013
6620170,2018,,20,0,0,19113
6620180,2018,,16,8,0,19113
6620190,2018,,3,0,0,19007
6620205,2018,,2,0,0,19117
6620215,2018,,0,0,0,19067
6620220,2018,,0,0,0,19035
6620230,2018,,0,0,0,19035
6620240,2018,,0,0,0,19145
6620260,2018,,0,0,0,19197
6620265,2018,,10,0,0,19045
6620295,2018,,0,0,0,19003
6620297,2018,,2,0,0,19185
6620300,2018,,13,0,0,19155
6620310,2018,Post Critical/Step-down,16,0,22,19155
6620330,2018,,0,0,0,19089
6620332,2018,,2,0,0,19175
6620377,2018,,10,0,0,19163
6620380,2018,,0,0,0,19191
6620385,2018,,2,0,0,19047
